order_id,customer_id,product_id,order_date,quantity,product_name,category,price,total_value
ORD7816,CUST1983,PROD139,2025-05-31,3,Group,Books,399.25,1197.75
ORD7817,CUST1304,PROD101,2025-05-26,1,Science,Electronics,124.34,124.34
ORD7818,CUST1914,PROD141,2024-08-03,3,Arrive,Toys,421.84,1265.52
ORD7819,CUST1370,PROD108,2024-10-01,2,Chance,Toys,28.21,56.42
ORD7820,CUST1856,PROD122,2024-10-15,3,Why,Electronics,393.41,1180.23
ORD7821,CUST1852,PROD114,2025-04-25,1,Themselves,Electronics,157.35,157.35
ORD7822,CUST1383,PROD112,2024-09-30,1,Stuff,Home,240.72,240.72
ORD7823,CUST1907,PROD122,2025-01-14,2,Why,Electronics,393.41,786.82
ORD7824,CUST1444,PROD116,2025-04-07,2,Power,Clothing,484.15,968.3
ORD7825,CUST1424,PROD147,2024-11-03,2,Discover,Toys,108.52,217.04
ORD7826,CUST1160,PROD101,2025-03-29,4,Science,Electronics,124.34,497.36
ORD7827,CUST1177,PROD119,2024-08-12,4,Force,Toys,297.03,1188.12
ORD7828,CUST1628,PROD119,2024-12-15,1,Force,Toys,297.03,297.03
ORD7829,CUST1707,PROD145,2025-05-30,4,Consider,Toys,312.3,1249.2
ORD7830,CUST1894,PROD102,2025-01-26,4,Focus,Electronics,106.5,426.0
ORD7831,CUST1489,PROD111,2025-05-27,3,Administration,Clothing,251.59,754.77
ORD7832,CUST1326,PROD139,2024-09-08,4,Group,Books,399.25,1597.0
ORD7833,CUST1597,PROD101,2025-06-08,3,Science,Electronics,124.34,373.02
ORD7834,CUST1288,PROD135,2024-12-18,2,Director,Electronics,455.68,911.36
ORD7835,CUST1592,PROD113,2025-04-10,3,Run,Toys,416.53,1249.59
ORD7836,CUST1663,PROD115,2025-03-04,3,Result,Clothing,409.11,1227.33
ORD7837,CUST1572,PROD118,2025-04-10,2,According,Home,396.95,793.9
ORD7838,CUST1572,PROD133,2025-06-17,2,Window,Electronics,275.99,551.98
ORD7839,CUST1353,PROD143,2024-10-11,1,Glass,Home,37.79,37.79
ORD7840,CUST1027,PROD145,2024-07-22,1,Consider,Toys,312.3,312.3
ORD7841,CUST1953,PROD105,2025-01-17,1,Hot,Toys,107.58,107.58
ORD7842,CUST1042,PROD112,2024-12-21,1,Stuff,Home,240.72,240.72
ORD7843,CUST1680,PROD135,2025-03-16,3,Director,Electronics,455.68,1367.04
ORD7844,CUST1422,PROD121,2025-02-03,3,Almost,Electronics,213.17,639.51
ORD7845,CUST1597,PROD117,2025-06-22,1,Chair,Clothing,48.76,48.76
ORD7846,CUST1176,PROD111,2024-11-07,4,Administration,Clothing,251.59,1006.36
ORD7847,CUST1528,PROD129,2025-04-19,1,Life,Home,320.14,320.14
ORD7848,CUST1609,PROD139,2024-10-25,4,Group,Books,399.25,1597.0
ORD7849,CUST1965,PROD106,2025-02-19,2,Car,Books,439.72,879.44
ORD7850,CUST1493,PROD131,2024-12-14,3,Beyond,Electronics,50.05,150.14999999999998
ORD7851,CUST1197,PROD147,2025-06-12,3,Discover,Toys,108.52,325.56
ORD7852,CUST1609,PROD118,2025-06-18,4,According,Home,396.95,1587.8
ORD7853,CUST1576,PROD105,2025-07-02,1,Hot,Toys,107.58,107.58
ORD7854,CUST1841,PROD119,2025-02-06,3,Force,Toys,297.03,891.0899999999999
ORD7855,CUST1852,PROD126,2025-02-28,4,Buy,Toys,310.55,1242.2
ORD7856,CUST1516,PROD142,2025-06-15,2,Above,Toys,385.61,771.22
ORD7857,CUST1513,PROD136,2024-08-11,2,Site,Home,152.49,304.98
ORD7858,CUST1021,PROD147,2024-10-04,3,Discover,Toys,108.52,325.56
ORD7859,CUST1111,PROD106,2024-08-25,1,Car,Books,439.72,439.72
ORD7860,CUST1056,PROD104,2024-08-11,4,Cup,Books,140.99,563.96
ORD7861,CUST1065,PROD110,2025-01-09,3,Site,Toys,15.98,47.94
ORD7862,CUST1841,PROD114,2024-09-27,2,Themselves,Electronics,157.35,314.7
ORD7863,CUST1097,PROD102,2025-05-14,1,Focus,Electronics,106.5,106.5
ORD7864,CUST1143,PROD104,2025-02-28,4,Cup,Books,140.99,563.96
ORD7865,CUST1879,PROD122,2024-09-25,3,Why,Electronics,393.41,1180.23
ORD7866,CUST1434,PROD136,2024-09-22,4,Site,Home,152.49,609.96
ORD7867,CUST1636,PROD108,2025-05-10,1,Chance,Toys,28.21,28.21
ORD7868,CUST1678,PROD114,2024-12-05,1,Themselves,Electronics,157.35,157.35
ORD7869,CUST1085,PROD102,2025-05-02,2,Focus,Electronics,106.5,213.0
ORD7870,CUST1587,PROD128,2024-07-14,1,Station,Electronics,306.0,306.0
ORD7871,CUST1343,PROD105,2025-04-22,3,Hot,Toys,107.58,322.74
ORD7872,CUST1935,PROD116,2024-11-20,4,Power,Clothing,484.15,1936.6
ORD7873,CUST1293,PROD125,2025-02-08,1,Article,Home,452.06,452.06
ORD7874,CUST1955,PROD120,2024-11-03,1,Seat,Toys,242.62,242.62
ORD7875,CUST1570,PROD107,2025-06-03,3,Them,Toys,379.71,1139.1299999999999
ORD7876,CUST1649,PROD120,2024-07-17,4,Seat,Toys,242.62,970.48
ORD7877,CUST1610,PROD110,2025-03-06,4,Site,Toys,15.98,63.92
ORD7878,CUST1703,PROD137,2025-06-01,2,Election,Electronics,264.18,528.36
ORD7879,CUST1242,PROD107,2024-10-01,2,Them,Toys,379.71,759.42
ORD7880,CUST1830,PROD141,2024-08-31,4,Arrive,Toys,421.84,1687.36
ORD7881,CUST1560,PROD123,2024-09-24,3,Bill,Clothing,321.48,964.44
ORD7882,CUST1959,PROD134,2024-09-02,3,Help,Clothing,228.2,684.5999999999999
ORD7883,CUST1031,PROD113,2024-09-27,2,Run,Toys,416.53,833.06
ORD7884,CUST1390,PROD113,2024-10-18,1,Run,Toys,416.53,416.53
ORD7885,CUST1276,PROD109,2025-03-31,3,Understand,Home,137.99,413.97
ORD7886,CUST1531,PROD111,2025-04-12,1,Administration,Clothing,251.59,251.59
ORD7887,CUST1153,PROD137,2025-04-10,3,Election,Electronics,264.18,792.54
ORD7888,CUST1382,PROD143,2025-05-06,4,Glass,Home,37.79,151.16
ORD7889,CUST1067,PROD145,2024-12-19,2,Consider,Toys,312.3,624.6
ORD7890,CUST1877,PROD133,2025-02-21,1,Window,Electronics,275.99,275.99
ORD7891,CUST1883,PROD140,2024-07-08,1,System,Electronics,232.38,232.38
ORD7892,CUST1213,PROD109,2024-08-02,4,Understand,Home,137.99,551.96
ORD7893,CUST1654,PROD116,2025-06-02,3,Power,Clothing,484.15,1452.4499999999998
ORD7894,CUST1375,PROD116,2024-08-16,1,Power,Clothing,484.15,484.15
ORD7895,CUST1743,PROD102,2025-02-23,3,Focus,Electronics,106.5,319.5
ORD7896,CUST1212,PROD130,2025-06-21,4,Hour,Home,279.63,1118.52
ORD7897,CUST1078,PROD100,2024-11-01,2,Follow,Electronics,192.04,384.08
ORD7898,CUST1725,PROD111,2024-09-05,1,Administration,Clothing,251.59,251.59
ORD7899,CUST1627,PROD138,2024-11-21,3,Provide,Toys,350.33,1050.99
ORD7900,CUST1603,PROD103,2025-03-08,1,Case,Toys,129.46,129.46
ORD7901,CUST1781,PROD141,2025-05-21,3,Arrive,Toys,421.84,1265.52
ORD7902,CUST1922,PROD112,2025-02-07,3,Stuff,Home,240.72,722.16
ORD7903,CUST1380,PROD133,2025-04-08,3,Window,Electronics,275.99,827.97
ORD7904,CUST1679,PROD141,2024-12-23,4,Arrive,Toys,421.84,1687.36
ORD7905,CUST1057,PROD120,2024-10-06,2,Seat,Toys,242.62,485.24
ORD7906,CUST1795,PROD121,2025-07-02,1,Almost,Electronics,213.17,213.17
ORD7907,CUST1025,PROD103,2024-11-17,2,Case,Toys,129.46,258.92
ORD7908,CUST1880,PROD117,2025-07-02,3,Chair,Clothing,48.76,146.28
ORD7909,CUST1446,PROD104,2025-06-15,3,Cup,Books,140.99,422.97
ORD7910,CUST1065,PROD118,2024-11-17,2,According,Home,396.95,793.9
ORD7911,CUST1920,PROD101,2025-05-04,2,Science,Electronics,124.34,248.68
ORD7912,CUST1759,PROD111,2024-11-13,1,Administration,Clothing,251.59,251.59
ORD7913,CUST1253,PROD116,2025-02-22,3,Power,Clothing,484.15,1452.4499999999998
ORD7914,CUST1898,PROD109,2025-03-20,2,Understand,Home,137.99,275.98
ORD7915,CUST1967,PROD133,2024-07-12,4,Window,Electronics,275.99,1103.96
ORD7916,CUST1043,PROD105,2024-10-09,3,Hot,Toys,107.58,322.74
ORD7917,CUST1096,PROD107,2024-08-27,3,Them,Toys,379.71,1139.1299999999999
ORD7918,CUST1553,PROD110,2024-08-06,1,Site,Toys,15.98,15.98
ORD7919,CUST1226,PROD111,2024-12-01,4,Administration,Clothing,251.59,1006.36
ORD7920,CUST1773,PROD108,2025-06-24,1,Chance,Toys,28.21,28.21
ORD7921,CUST1678,PROD101,2024-11-23,4,Science,Electronics,124.34,497.36
ORD7922,CUST1435,PROD107,2025-01-05,1,Them,Toys,379.71,379.71
ORD7923,CUST1790,PROD110,2024-11-26,4,Site,Toys,15.98,63.92
ORD7924,CUST1600,PROD135,2025-02-26,4,Director,Electronics,455.68,1822.72
ORD7925,CUST1378,PROD109,2024-10-11,4,Understand,Home,137.99,551.96
ORD7926,CUST1177,PROD120,2024-08-10,2,Seat,Toys,242.62,485.24
ORD7927,CUST1426,PROD119,2025-05-10,3,Force,Toys,297.03,891.0899999999999
ORD7928,CUST1914,PROD147,2025-07-04,4,Discover,Toys,108.52,434.08
ORD7929,CUST1708,PROD107,2024-11-17,2,Them,Toys,379.71,759.42
ORD7930,CUST1306,PROD135,2025-01-15,2,Director,Electronics,455.68,911.36
ORD7931,CUST1778,PROD128,2024-11-18,1,Station,Electronics,306.0,306.0
ORD7932,CUST1503,PROD141,2025-02-23,3,Arrive,Toys,421.84,1265.52
ORD7933,CUST1267,PROD111,2025-02-25,3,Administration,Clothing,251.59,754.77
ORD7934,CUST1585,PROD113,2024-12-08,1,Run,Toys,416.53,416.53
ORD7935,CUST1007,PROD147,2025-06-17,3,Discover,Toys,108.52,325.56
ORD7936,CUST1919,PROD149,2024-12-13,1,Air,Clothing,174.07,174.07
ORD7937,CUST1507,PROD120,2025-01-11,2,Seat,Toys,242.62,485.24
ORD7938,CUST1475,PROD121,2025-05-04,2,Almost,Electronics,213.17,426.34
ORD7939,CUST1296,PROD120,2024-09-27,4,Seat,Toys,242.62,970.48
ORD7940,CUST1163,PROD143,2025-01-09,1,Glass,Home,37.79,37.79
ORD7941,CUST1484,PROD149,2025-07-01,2,Air,Clothing,174.07,348.14
ORD7942,CUST1596,PROD129,2024-09-14,2,Life,Home,320.14,640.28
ORD7943,CUST1071,PROD138,2024-07-14,1,Provide,Toys,350.33,350.33
ORD7944,CUST1566,PROD119,2025-02-09,2,Force,Toys,297.03,594.06
ORD7945,CUST1904,PROD123,2024-10-21,3,Bill,Clothing,321.48,964.44
ORD7946,CUST1558,PROD122,2024-10-23,2,Why,Electronics,393.41,786.82
ORD7947,CUST1910,PROD106,2024-09-28,1,Car,Books,439.72,439.72
ORD7948,CUST1943,PROD108,2024-07-12,3,Chance,Toys,28.21,84.63
ORD7949,CUST1237,PROD100,2024-09-04,3,Follow,Electronics,192.04,576.12
ORD7950,CUST1103,PROD125,2024-09-20,2,Article,Home,452.06,904.12
ORD7951,CUST1209,PROD137,2024-11-05,4,Election,Electronics,264.18,1056.72
ORD7952,CUST1553,PROD137,2025-05-23,3,Election,Electronics,264.18,792.54
ORD7953,CUST1827,PROD143,2025-05-14,1,Glass,Home,37.79,37.79
ORD7954,CUST1467,PROD121,2024-09-01,4,Almost,Electronics,213.17,852.68
ORD7955,CUST1453,PROD143,2025-04-14,4,Glass,Home,37.79,151.16
ORD7956,CUST1267,PROD109,2025-03-17,3,Understand,Home,137.99,413.97
ORD7957,CUST1385,PROD105,2025-01-02,2,Hot,Toys,107.58,215.16
ORD7958,CUST1774,PROD116,2025-02-23,4,Power,Clothing,484.15,1936.6
ORD7959,CUST1847,PROD149,2025-04-25,2,Air,Clothing,174.07,348.14
ORD7960,CUST1386,PROD137,2024-12-05,3,Election,Electronics,264.18,792.54
ORD7961,CUST1876,PROD123,2024-11-27,1,Bill,Clothing,321.48,321.48
ORD7962,CUST1258,PROD109,2024-11-25,4,Understand,Home,137.99,551.96
ORD7963,CUST1282,PROD107,2024-12-01,1,Them,Toys,379.71,379.71
ORD7964,CUST1625,PROD120,2024-07-16,2,Seat,Toys,242.62,485.24
ORD7965,CUST1874,PROD105,2024-12-08,2,Hot,Toys,107.58,215.16
ORD7966,CUST1039,PROD120,2025-05-12,1,Seat,Toys,242.62,242.62
ORD7967,CUST1485,PROD138,2024-10-31,3,Provide,Toys,350.33,1050.99
ORD7968,CUST1928,PROD123,2024-07-17,3,Bill,Clothing,321.48,964.44
ORD7969,CUST1219,PROD132,2025-05-26,4,Look,Toys,364.57,1458.28
ORD7970,CUST1128,PROD117,2025-06-29,4,Chair,Clothing,48.76,195.04
ORD7971,CUST1519,PROD127,2025-04-06,3,Ago,Clothing,490.33,1470.99
ORD7972,CUST1612,PROD131,2024-08-13,3,Beyond,Electronics,50.05,150.14999999999998
ORD7973,CUST1927,PROD111,2025-05-27,1,Administration,Clothing,251.59,251.59
ORD7974,CUST1891,PROD147,2024-11-13,2,Discover,Toys,108.52,217.04
ORD7975,CUST1687,PROD141,2024-07-27,2,Arrive,Toys,421.84,843.68
ORD7976,CUST1618,PROD126,2024-08-18,4,Buy,Toys,310.55,1242.2
ORD7977,CUST1612,PROD109,2024-09-23,3,Understand,Home,137.99,413.97
ORD7978,CUST1259,PROD145,2024-10-09,1,Consider,Toys,312.3,312.3
ORD7979,CUST1989,PROD141,2024-07-26,4,Arrive,Toys,421.84,1687.36
ORD7980,CUST1965,PROD131,2024-07-14,1,Beyond,Electronics,50.05,50.05
ORD7981,CUST1365,PROD141,2025-02-11,3,Arrive,Toys,421.84,1265.52
ORD7982,CUST1757,PROD125,2024-10-18,3,Article,Home,452.06,1356.18
ORD7983,CUST1786,PROD124,2024-10-04,3,Piece,Electronics,403.5,1210.5
ORD7984,CUST1543,PROD110,2025-04-21,2,Site,Toys,15.98,31.96
ORD7985,CUST1648,PROD122,2024-10-20,3,Why,Electronics,393.41,1180.23
ORD7986,CUST1523,PROD133,2024-10-08,4,Window,Electronics,275.99,1103.96
ORD7987,CUST1906,PROD139,2025-04-14,2,Group,Books,399.25,798.5
ORD7988,CUST1813,PROD122,2024-08-05,1,Why,Electronics,393.41,393.41
ORD7989,CUST1886,PROD128,2025-07-02,4,Station,Electronics,306.0,1224.0
ORD7990,CUST1015,PROD130,2025-03-12,4,Hour,Home,279.63,1118.52
ORD7991,CUST1128,PROD106,2025-04-20,1,Car,Books,439.72,439.72
ORD7992,CUST1574,PROD139,2024-10-06,2,Group,Books,399.25,798.5
ORD7993,CUST1108,PROD132,2025-01-06,4,Look,Toys,364.57,1458.28
ORD7994,CUST1886,PROD120,2025-06-11,4,Seat,Toys,242.62,970.48
ORD7995,CUST1532,PROD101,2024-11-30,4,Science,Electronics,124.34,497.36
ORD7996,CUST1669,PROD117,2024-10-28,2,Chair,Clothing,48.76,97.52
ORD7997,CUST1268,PROD146,2025-04-22,2,Final,Toys,176.97,353.94
ORD7998,CUST1161,PROD132,2025-04-03,2,Look,Toys,364.57,729.14
ORD7999,CUST1259,PROD136,2025-07-04,4,Site,Home,152.49,609.96
ORD8000,CUST1923,PROD133,2024-08-22,3,Window,Electronics,275.99,827.97
ORD8001,CUST1101,PROD119,2025-06-13,1,Force,Toys,297.03,297.03
ORD8002,CUST1505,PROD134,2024-07-28,3,Help,Clothing,228.2,684.5999999999999
ORD8003,CUST1734,PROD149,2024-10-03,2,Air,Clothing,174.07,348.14
ORD8004,CUST1570,PROD117,2025-06-07,4,Chair,Clothing,48.76,195.04
ORD8005,CUST1246,PROD145,2025-06-15,4,Consider,Toys,312.3,1249.2
ORD8006,CUST1639,PROD123,2025-03-17,3,Bill,Clothing,321.48,964.44
ORD8007,CUST1794,PROD107,2025-05-28,3,Them,Toys,379.71,1139.1299999999999
ORD8008,CUST1836,PROD129,2025-01-20,1,Life,Home,320.14,320.14
ORD8009,CUST1536,PROD143,2024-11-26,4,Glass,Home,37.79,151.16
ORD8010,CUST1130,PROD109,2025-03-06,3,Understand,Home,137.99,413.97
ORD8011,CUST1352,PROD122,2025-03-23,1,Why,Electronics,393.41,393.41
ORD8012,CUST1195,PROD148,2024-10-13,2,Thousand,Clothing,291.93,583.86
ORD8013,CUST1792,PROD110,2025-03-23,3,Site,Toys,15.98,47.94
ORD8014,CUST1915,PROD101,2025-06-20,2,Science,Electronics,124.34,248.68
ORD8015,CUST1929,PROD125,2025-04-03,1,Article,Home,452.06,452.06
ORD8016,CUST1665,PROD135,2024-07-21,2,Director,Electronics,455.68,911.36
ORD8017,CUST1381,PROD132,2024-11-25,4,Look,Toys,364.57,1458.28
ORD8018,CUST1644,PROD146,2025-07-01,4,Final,Toys,176.97,707.88
ORD8019,CUST1226,PROD112,2025-07-05,2,Stuff,Home,240.72,481.44
ORD8020,CUST1700,PROD139,2024-11-26,4,Group,Books,399.25,1597.0
ORD8021,CUST1475,PROD124,2025-02-10,1,Piece,Electronics,403.5,403.5
ORD8022,CUST1476,PROD103,2024-08-04,4,Case,Toys,129.46,517.84
ORD8023,CUST1264,PROD141,2025-01-13,2,Arrive,Toys,421.84,843.68
ORD8024,CUST1371,PROD118,2024-12-03,2,According,Home,396.95,793.9
ORD8025,CUST1485,PROD117,2025-06-10,2,Chair,Clothing,48.76,97.52
ORD8026,CUST1433,PROD136,2024-10-06,3,Site,Home,152.49,457.47
ORD8027,CUST1645,PROD129,2025-07-04,2,Life,Home,320.14,640.28
ORD8028,CUST1210,PROD118,2025-06-28,1,According,Home,396.95,396.95
ORD8029,CUST1571,PROD122,2024-09-25,4,Why,Electronics,393.41,1573.64
ORD8030,CUST1939,PROD115,2025-04-23,4,Result,Clothing,409.11,1636.44
ORD8031,CUST1376,PROD100,2024-11-28,3,Follow,Electronics,192.04,576.12
ORD8032,CUST1394,PROD111,2024-08-30,3,Administration,Clothing,251.59,754.77
ORD8033,CUST1449,PROD123,2025-02-25,1,Bill,Clothing,321.48,321.48
ORD8034,CUST1942,PROD133,2024-09-01,2,Window,Electronics,275.99,551.98
ORD8035,CUST1363,PROD107,2024-09-27,3,Them,Toys,379.71,1139.1299999999999
ORD8036,CUST1875,PROD117,2025-04-19,4,Chair,Clothing,48.76,195.04
ORD8037,CUST1456,PROD147,2024-12-27,3,Discover,Toys,108.52,325.56
ORD8038,CUST1724,PROD104,2025-02-08,3,Cup,Books,140.99,422.97
ORD8039,CUST1727,PROD125,2025-05-13,2,Article,Home,452.06,904.12
ORD8040,CUST1225,PROD129,2024-08-02,3,Life,Home,320.14,960.42
ORD8041,CUST1981,PROD112,2025-02-03,1,Stuff,Home,240.72,240.72
ORD8042,CUST1130,PROD118,2024-09-27,4,According,Home,396.95,1587.8
ORD8043,CUST1587,PROD128,2025-02-26,2,Station,Electronics,306.0,612.0
ORD8044,CUST1475,PROD102,2024-08-02,4,Focus,Electronics,106.5,426.0
ORD8045,CUST1797,PROD125,2024-08-05,1,Article,Home,452.06,452.06
ORD8046,CUST1985,PROD139,2025-04-08,1,Group,Books,399.25,399.25
ORD8047,CUST1276,PROD111,2025-05-19,3,Administration,Clothing,251.59,754.77
ORD8048,CUST1155,PROD101,2025-03-16,3,Science,Electronics,124.34,373.02
ORD8049,CUST1759,PROD110,2025-04-25,3,Site,Toys,15.98,47.94
ORD8050,CUST1217,PROD143,2024-09-20,4,Glass,Home,37.79,151.16
ORD8051,CUST1189,PROD127,2024-12-26,1,Ago,Clothing,490.33,490.33
ORD8052,CUST1416,PROD117,2024-07-08,2,Chair,Clothing,48.76,97.52
ORD8053,CUST1980,PROD112,2025-01-01,3,Stuff,Home,240.72,722.16
ORD8054,CUST1674,PROD136,2025-07-05,4,Site,Home,152.49,609.96
ORD8055,CUST1691,PROD121,2024-11-15,3,Almost,Electronics,213.17,639.51
ORD8056,CUST1545,PROD111,2024-11-17,1,Administration,Clothing,251.59,251.59
ORD8057,CUST1040,PROD101,2024-10-06,2,Science,Electronics,124.34,248.68
ORD8058,CUST1306,PROD136,2025-01-27,1,Site,Home,152.49,152.49
ORD8059,CUST1942,PROD106,2024-12-19,4,Car,Books,439.72,1758.88
ORD8060,CUST1337,PROD125,2024-12-21,3,Article,Home,452.06,1356.18
ORD8061,CUST1313,PROD125,2024-07-29,1,Article,Home,452.06,452.06
ORD8062,CUST1074,PROD123,2024-08-13,4,Bill,Clothing,321.48,1285.92
ORD8063,CUST1952,PROD111,2025-03-31,3,Administration,Clothing,251.59,754.77
ORD8064,CUST1278,PROD115,2025-03-28,2,Result,Clothing,409.11,818.22
ORD8065,CUST1175,PROD122,2025-05-15,1,Why,Electronics,393.41,393.41
ORD8066,CUST1895,PROD139,2025-02-16,3,Group,Books,399.25,1197.75
ORD8067,CUST1661,PROD108,2024-10-11,3,Chance,Toys,28.21,84.63
ORD8068,CUST1272,PROD131,2025-01-30,3,Beyond,Electronics,50.05,150.14999999999998
ORD8069,CUST1836,PROD114,2025-01-25,3,Themselves,Electronics,157.35,472.04999999999995
ORD8070,CUST1619,PROD136,2024-08-29,1,Site,Home,152.49,152.49
ORD8071,CUST1650,PROD112,2025-03-07,3,Stuff,Home,240.72,722.16
ORD8072,CUST1861,PROD104,2025-04-10,4,Cup,Books,140.99,563.96
ORD8073,CUST1782,PROD110,2024-09-01,1,Site,Toys,15.98,15.98
ORD8074,CUST1858,PROD109,2025-06-24,3,Understand,Home,137.99,413.97
ORD8075,CUST1930,PROD112,2025-06-08,1,Stuff,Home,240.72,240.72
ORD8076,CUST1288,PROD140,2024-07-31,4,System,Electronics,232.38,929.52
ORD8077,CUST1723,PROD145,2025-05-09,4,Consider,Toys,312.3,1249.2
ORD8078,CUST1892,PROD149,2024-09-27,1,Air,Clothing,174.07,174.07
ORD8079,CUST1271,PROD114,2024-12-13,3,Themselves,Electronics,157.35,472.04999999999995
ORD8080,CUST1929,PROD141,2025-07-01,3,Arrive,Toys,421.84,1265.52
ORD8081,CUST1065,PROD106,2025-03-23,4,Car,Books,439.72,1758.88
ORD8082,CUST1482,PROD139,2025-03-30,3,Group,Books,399.25,1197.75
ORD8083,CUST1935,PROD127,2025-01-05,4,Ago,Clothing,490.33,1961.32
ORD8084,CUST1247,PROD131,2024-09-12,3,Beyond,Electronics,50.05,150.14999999999998
ORD8085,CUST1155,PROD134,2024-11-10,4,Help,Clothing,228.2,912.8
ORD8086,CUST1046,PROD114,2025-03-19,2,Themselves,Electronics,157.35,314.7
ORD8087,CUST1934,PROD147,2024-11-06,3,Discover,Toys,108.52,325.56
ORD8088,CUST1453,PROD135,2025-03-09,3,Director,Electronics,455.68,1367.04
ORD8089,CUST1200,PROD120,2024-07-21,3,Seat,Toys,242.62,727.86
ORD8090,CUST1659,PROD105,2025-01-21,1,Hot,Toys,107.58,107.58
ORD8091,CUST1123,PROD100,2024-11-03,3,Follow,Electronics,192.04,576.12
ORD8092,CUST1000,PROD103,2025-04-12,1,Case,Toys,129.46,129.46
ORD8093,CUST1967,PROD110,2025-01-14,1,Site,Toys,15.98,15.98
ORD8094,CUST1758,PROD143,2025-06-03,4,Glass,Home,37.79,151.16
ORD8095,CUST1854,PROD125,2024-09-21,1,Article,Home,452.06,452.06
ORD8096,CUST1639,PROD136,2024-12-13,1,Site,Home,152.49,152.49
ORD8097,CUST1190,PROD122,2025-01-06,2,Why,Electronics,393.41,786.82
ORD8098,CUST1578,PROD128,2024-12-26,3,Station,Electronics,306.0,918.0
ORD8099,CUST1515,PROD120,2025-03-09,1,Seat,Toys,242.62,242.62
ORD8100,CUST1441,PROD147,2025-06-25,3,Discover,Toys,108.52,325.56
ORD8101,CUST1920,PROD144,2024-10-28,1,Free,Toys,27.7,27.7
ORD8102,CUST1814,PROD144,2024-11-20,4,Free,Toys,27.7,110.8
ORD8103,CUST1805,PROD148,2024-09-20,2,Thousand,Clothing,291.93,583.86
ORD8104,CUST1142,PROD126,2025-03-17,1,Buy,Toys,310.55,310.55
ORD8105,CUST1190,PROD138,2025-04-17,3,Provide,Toys,350.33,1050.99
ORD8106,CUST1532,PROD139,2024-09-01,4,Group,Books,399.25,1597.0
ORD8107,CUST1226,PROD112,2024-12-23,3,Stuff,Home,240.72,722.16
ORD8108,CUST1312,PROD122,2024-08-07,4,Why,Electronics,393.41,1573.64
ORD8109,CUST1628,PROD115,2024-07-20,2,Result,Clothing,409.11,818.22
ORD8110,CUST1948,PROD129,2025-04-23,4,Life,Home,320.14,1280.56
ORD8111,CUST1301,PROD103,2024-09-23,3,Case,Toys,129.46,388.38
ORD8112,CUST1653,PROD139,2024-10-11,3,Group,Books,399.25,1197.75
ORD8113,CUST1995,PROD115,2024-12-09,1,Result,Clothing,409.11,409.11
ORD8114,CUST1459,PROD130,2024-07-09,4,Hour,Home,279.63,1118.52
ORD8115,CUST1400,PROD141,2025-02-18,3,Arrive,Toys,421.84,1265.52
ORD8116,CUST1550,PROD124,2025-01-26,1,Piece,Electronics,403.5,403.5
ORD8117,CUST1392,PROD143,2024-12-25,2,Glass,Home,37.79,75.58
ORD8118,CUST1866,PROD111,2025-04-16,3,Administration,Clothing,251.59,754.77
ORD8119,CUST1763,PROD125,2025-01-06,1,Article,Home,452.06,452.06
ORD8120,CUST1844,PROD136,2025-02-27,3,Site,Home,152.49,457.47
ORD8121,CUST1206,PROD147,2025-05-16,4,Discover,Toys,108.52,434.08
ORD8122,CUST1209,PROD132,2025-04-10,1,Look,Toys,364.57,364.57
ORD8123,CUST1114,PROD127,2024-11-06,4,Ago,Clothing,490.33,1961.32
ORD8124,CUST1736,PROD108,2025-06-25,2,Chance,Toys,28.21,56.42
ORD8125,CUST1645,PROD111,2024-12-23,4,Administration,Clothing,251.59,1006.36
ORD8126,CUST1250,PROD104,2024-07-14,1,Cup,Books,140.99,140.99
ORD8127,CUST1218,PROD127,2025-01-09,3,Ago,Clothing,490.33,1470.99
ORD8128,CUST1406,PROD134,2025-03-22,1,Help,Clothing,228.2,228.2
ORD8129,CUST1442,PROD104,2025-02-07,4,Cup,Books,140.99,563.96
ORD8130,CUST1602,PROD133,2024-12-25,4,Window,Electronics,275.99,1103.96
ORD8131,CUST1353,PROD145,2025-03-15,3,Consider,Toys,312.3,936.9000000000001
ORD8132,CUST1887,PROD133,2025-03-25,2,Window,Electronics,275.99,551.98
ORD8133,CUST1557,PROD112,2025-01-19,1,Stuff,Home,240.72,240.72
ORD8134,CUST1549,PROD138,2025-07-06,3,Provide,Toys,350.33,1050.99
ORD8135,CUST1141,PROD141,2025-02-02,3,Arrive,Toys,421.84,1265.52
ORD8136,CUST1611,PROD144,2025-02-20,3,Free,Toys,27.7,83.1
ORD8137,CUST1500,PROD147,2024-11-14,1,Discover,Toys,108.52,108.52
ORD8138,CUST1839,PROD113,2024-11-22,1,Run,Toys,416.53,416.53
ORD8139,CUST1701,PROD110,2024-07-29,1,Site,Toys,15.98,15.98
ORD8140,CUST1546,PROD141,2024-12-17,2,Arrive,Toys,421.84,843.68
ORD8141,CUST1658,PROD137,2025-06-02,3,Election,Electronics,264.18,792.54
ORD8142,CUST1541,PROD103,2025-03-24,4,Case,Toys,129.46,517.84
ORD8143,CUST1845,PROD132,2024-07-07,4,Look,Toys,364.57,1458.28
ORD8144,CUST1506,PROD106,2024-08-07,3,Car,Books,439.72,1319.16
ORD8145,CUST1595,PROD140,2024-10-29,4,System,Electronics,232.38,929.52
ORD8146,CUST1880,PROD107,2024-07-08,2,Them,Toys,379.71,759.42
